0,0.02407,0.155
1,0.01682,0.356
2,0.01256,0.525
3,0.01075,0.594
4,0.00940,0.644
5,0.00831,0.687
6,0.00780,0.705
7,0.00707,0.733
8,0.00671,0.741
9,0.00632,0.756
10,0.00590,0.773
11,0.00547,0.793
12,0.00522,0.801
13,0.00521,0.794
14,0.00469,0.824
15,0.00467,0.814
16,0.00441,0.829
17,0.00424,0.839
18,0.00408,0.840
19,0.00394,0.848
20,0.00383,0.851
21,0.00373,0.852
22,0.00339,0.870
23,0.00334,0.869
24,0.00328,0.873
25,0.00321,0.879
26,0.00308,0.883
27,0.00309,0.883
28,0.00287,0.890
29,0.00283,0.892
30,0.00280,0.895
31,0.00266,0.900
32,0.00263,0.898
33,0.00253,0.902
34,0.00245,0.907
35,0.00236,0.909
36,0.00229,0.912
37,0.00227,0.913
38,0.00224,0.914
39,0.00229,0.910
40,0.00218,0.917
41,0.00210,0.920
42,0.00199,0.927
43,0.00211,0.920
44,0.00211,0.920
45,0.00193,0.928
46,0.00187,0.930
47,0.00185,0.932
48,0.00182,0.931
49,0.00177,0.930
50,0.00170,0.938
51,0.00168,0.938
52,0.00165,0.938
53,0.00164,0.939
54,0.00162,0.939
55,0.00159,0.940
56,0.00164,0.939
57,0.00149,0.943
58,0.00150,0.944
59,0.00143,0.947
60,0.00146,0.945
61,0.00140,0.947
62,0.00136,0.949
63,0.00136,0.948
64,0.00136,0.949
65,0.00133,0.952
66,0.00130,0.952
67,0.00130,0.951
68,0.00134,0.950
69,0.00128,0.951
70,0.00130,0.953
71,0.00123,0.953
72,0.00122,0.954
73,0.00116,0.957
74,0.00114,0.956
75,0.00114,0.958
76,0.00149,0.949
77,0.00109,0.961
78,0.00109,0.960
79,0.00106,0.959
80,0.00105,0.962
81,0.00104,0.962
82,0.00103,0.962
83,0.00104,0.961
84,0.00105,0.961
85,0.00100,0.963
86,0.00099,0.963
87,0.00100,0.965
88,0.00097,0.964
89,0.00096,0.964
90,0.00092,0.966
91,0.00091,0.966
92,0.00094,0.965
93,0.00092,0.966
94,0.00090,0.966
95,0.00089,0.968
96,0.00088,0.967
97,0.00088,0.966
98,0.00083,0.970
99,0.00084,0.969
