0,0.02525,0.152
1,0.02451,0.279
2,0.02380,0.364
3,0.02311,0.419
4,0.02242,0.454
5,0.02177,0.466
6,0.02113,0.484
7,0.02050,0.497
8,0.01990,0.513
9,0.01932,0.525
10,0.01877,0.534
11,0.01824,0.542
12,0.01776,0.554
13,0.01726,0.559
14,0.01682,0.564
15,0.01642,0.575
16,0.01603,0.582
17,0.01566,0.586
18,0.01531,0.590
19,0.01499,0.597
20,0.01470,0.603
21,0.01439,0.605
22,0.01415,0.613
23,0.01389,0.619
24,0.01363,0.622
25,0.01340,0.624
26,0.01320,0.630
27,0.01299,0.635
28,0.01279,0.640
29,0.01260,0.642
30,0.01242,0.644
31,0.01227,0.649
32,0.01210,0.653
33,0.01194,0.654
34,0.01181,0.658
35,0.01166,0.663
36,0.01155,0.663
37,0.01141,0.669
38,0.01129,0.671
39,0.01116,0.672
40,0.01107,0.677
41,0.01095,0.676
42,0.01087,0.680
43,0.01072,0.682
44,0.01066,0.683
45,0.01054,0.686
46,0.01047,0.690
47,0.01036,0.692
48,0.01029,0.694
49,0.01021,0.695
50,0.01012,0.696
51,0.01005,0.698
52,0.00997,0.700
53,0.00990,0.702
54,0.00982,0.702
55,0.00978,0.706
56,0.00970,0.707
57,0.00963,0.708
58,0.00957,0.709
59,0.00955,0.710
60,0.00947,0.714
61,0.00940,0.714
62,0.00935,0.713
63,0.00930,0.715
64,0.00927,0.717
65,0.00920,0.719
66,0.00916,0.719
67,0.00911,0.719
68,0.00907,0.723
69,0.00900,0.723
70,0.00895,0.726
71,0.00892,0.726
72,0.00887,0.727
73,0.00883,0.727
74,0.00879,0.729
75,0.00877,0.730
76,0.00871,0.729
77,0.00870,0.730
78,0.00862,0.732
79,0.00862,0.731
80,0.00855,0.734
81,0.00854,0.735
82,0.00850,0.734
83,0.00845,0.736
84,0.00845,0.737
85,0.00839,0.737
86,0.00836,0.737
87,0.00832,0.739
88,0.00830,0.739
89,0.00828,0.740
90,0.00824,0.740
91,0.00821,0.742
92,0.00819,0.741
93,0.00817,0.742
94,0.00814,0.745
95,0.00810,0.744
96,0.00808,0.744
97,0.00806,0.746
98,0.00803,0.747
99,0.00800,0.747
