0,663.56470,0.645
1,287.67047,0.908
2,188.38745,0.925
3,147.97331,0.935
4,125.53358,0.942
5,111.00869,0.947
6,100.74832,0.950
7,92.58449,0.955
8,86.09343,0.957
9,80.55669,0.960
10,76.07933,0.962
11,71.97271,0.964
12,68.39163,0.966
13,65.13405,0.968
14,62.23500,0.970
15,59.66537,0.971
16,57.26390,0.972
17,54.89172,0.974
18,52.95588,0.975
19,51.05898,0.976
20,49.24822,0.977
21,47.52671,0.978
22,45.89577,0.979
23,44.37012,0.980
24,43.00840,0.981
25,41.77501,0.981
26,40.53395,0.982
27,39.17903,0.983
28,38.10333,0.983
29,37.03456,0.984
30,35.94286,0.985
31,35.04290,0.985
32,34.11115,0.986
33,33.23951,0.986
34,32.33186,0.987
35,31.50493,0.987
36,30.78160,0.987
37,29.97560,0.988
38,29.26410,0.988
39,28.58327,0.989
40,27.95306,0.989
41,27.28029,0.989
42,26.70331,0.990
43,26.13268,0.990
44,25.64228,0.990
45,25.07383,0.990
46,24.59580,0.990
47,24.05673,0.991
48,23.59565,0.991
49,23.15526,0.991
50,22.69763,0.991
51,22.29847,0.992
52,21.89276,0.992
53,21.56357,0.992
54,21.17111,0.992
55,20.81790,0.992
56,20.48882,0.992
57,20.16436,0.992
58,19.84225,0.993
59,19.54832,0.993
60,19.22007,0.993
61,18.95338,0.993
62,18.73997,0.993
63,18.42320,0.993
64,18.20598,0.993
65,17.93025,0.993
66,17.71031,0.994
67,17.48456,0.994
68,17.25974,0.994
69,17.08003,0.994
70,16.85989,0.994
71,16.66858,0.994
72,16.45604,0.994
73,16.28304,0.994
74,16.10666,0.994
75,15.91253,0.994
76,15.76892,0.994
77,15.58077,0.994
78,15.43313,0.994
79,15.26798,0.994
80,15.11226,0.994
81,14.97129,0.994
82,14.82527,0.995
83,14.69086,0.995
84,14.55363,0.995
85,14.42995,0.995
86,14.29370,0.995
87,14.18709,0.995
88,14.06624,0.995
89,13.93899,0.995
90,13.83039,0.995
91,13.70093,0.995
92,13.59526,0.995
93,13.48574,0.995
94,13.37730,0.995
95,13.27023,0.995
96,13.18741,0.995
97,13.07401,0.995
98,12.96951,0.995
99,12.88755,0.995
