0,0.01619,0.223
1,0.01445,0.332
2,0.01377,0.369
3,0.01326,0.395
4,0.01288,0.413
5,0.01261,0.428
6,0.01234,0.439
7,0.01210,0.450
8,0.01191,0.460
9,0.01178,0.467
10,0.01160,0.476
11,0.01139,0.488
12,0.01125,0.491
13,0.01115,0.497
14,0.01101,0.502
15,0.01083,0.512
16,0.01067,0.520
17,0.01055,0.525
18,0.01046,0.532
19,0.01032,0.536
20,0.01021,0.542
21,0.01004,0.549
22,0.00991,0.554
23,0.00984,0.558
24,0.00967,0.566
25,0.00958,0.570
26,0.00942,0.577
27,0.00940,0.580
28,0.00922,0.585
29,0.00906,0.595
30,0.00899,0.598
31,0.00887,0.602
32,0.00873,0.611
33,0.00864,0.611
34,0.00855,0.616
35,0.00841,0.624
36,0.00826,0.630
37,0.00817,0.635
38,0.00799,0.642
39,0.00795,0.646
40,0.00780,0.651
41,0.00775,0.655
42,0.00756,0.663
43,0.00755,0.663
44,0.00735,0.673
45,0.00724,0.676
46,0.00714,0.681
47,0.00701,0.687
48,0.00697,0.692
49,0.00679,0.696
50,0.00665,0.704
51,0.00654,0.708
52,0.00642,0.717
53,0.00634,0.719
54,0.00630,0.721
55,0.00606,0.731
56,0.00596,0.735
57,0.00588,0.740
58,0.00574,0.748
59,0.00569,0.748
60,0.00555,0.756
61,0.00549,0.757
62,0.00532,0.767
63,0.00526,0.768
64,0.00507,0.778
65,0.00494,0.783
66,0.00500,0.780
67,0.00493,0.783
68,0.00476,0.790
69,0.00463,0.798
70,0.00469,0.799
71,0.00434,0.811
72,0.00444,0.809
73,0.00428,0.814
74,0.00423,0.817
75,0.00415,0.820
76,0.00399,0.828
77,0.00384,0.833
78,0.00385,0.834
79,0.00382,0.835
80,0.00387,0.836
81,0.00359,0.846
82,0.00368,0.846
83,0.00344,0.854
84,0.00332,0.860
85,0.00336,0.857
86,0.00317,0.863
87,0.00315,0.867
88,0.00300,0.876
89,0.00287,0.878
90,0.00308,0.873
91,0.00293,0.879
92,0.00302,0.877
93,0.00287,0.881
94,0.00251,0.897
95,0.00258,0.895
96,0.00269,0.893
97,0.00250,0.898
98,0.00270,0.891
99,0.00234,0.905
