4,0.00199,0.900
9,0.00155,0.922
14,0.00158,0.928
19,0.00120,0.941
24,0.00118,0.942
29,0.00115,0.945
34,0.00112,0.947
39,0.00112,0.949
44,0.00104,0.952
49,0.00106,0.954
54,0.00109,0.953
59,0.00117,0.951
64,0.00114,0.954
69,0.00110,0.955
74,0.00111,0.955
79,0.00107,0.956
84,0.00109,0.957
89,0.00111,0.956
94,0.00113,0.957
99,0.00114,0.957
