0,0.01388,0.703
1,0.00598,0.834
2,0.00405,0.869
3,0.00340,0.885
4,0.00307,0.893
5,0.00286,0.898
6,0.00272,0.903
7,0.00260,0.906
8,0.00251,0.910
9,0.00243,0.912
10,0.00235,0.915
11,0.00229,0.917
12,0.00223,0.920
13,0.00217,0.922
14,0.00211,0.924
15,0.00206,0.926
16,0.00201,0.927
17,0.00196,0.929
18,0.00192,0.931
19,0.00187,0.933
20,0.00183,0.935
21,0.00179,0.936
22,0.00175,0.937
23,0.00172,0.939
24,0.00168,0.940
25,0.00165,0.942
26,0.00161,0.943
27,0.00158,0.944
28,0.00155,0.945
29,0.00152,0.946
30,0.00149,0.947
31,0.00146,0.948
32,0.00144,0.949
33,0.00141,0.949
34,0.00138,0.951
35,0.00136,0.952
36,0.00133,0.952
37,0.00131,0.953
38,0.00129,0.954
39,0.00127,0.955
40,0.00125,0.955
41,0.00123,0.956
42,0.00120,0.957
43,0.00119,0.958
44,0.00117,0.959
45,0.00115,0.959
46,0.00113,0.960
47,0.00111,0.961
48,0.00109,0.961
49,0.00108,0.962
50,0.00106,0.962
51,0.00105,0.963
52,0.00103,0.964
53,0.00102,0.964
54,0.00100,0.965
55,0.00099,0.965
56,0.00097,0.966
57,0.00096,0.966
58,0.00095,0.967
59,0.00093,0.967
60,0.00092,0.968
61,0.00091,0.968
62,0.00090,0.969
63,0.00089,0.969
64,0.00087,0.970
65,0.00086,0.970
66,0.00085,0.971
67,0.00084,0.971
68,0.00083,0.972
69,0.00082,0.972
70,0.00081,0.972
71,0.00080,0.973
72,0.00079,0.973
73,0.00078,0.973
74,0.00077,0.973
75,0.00076,0.974
76,0.00075,0.974
77,0.00075,0.974
78,0.00074,0.975
79,0.00073,0.975
80,0.00072,0.976
81,0.00071,0.976
82,0.00070,0.976
83,0.00070,0.976
84,0.00069,0.977
85,0.00068,0.977
86,0.00067,0.977
87,0.00067,0.978
88,0.00066,0.978
89,0.00065,0.978
90,0.00065,0.978
91,0.00064,0.979
92,0.00063,0.979
93,0.00063,0.979
94,0.00062,0.979
95,0.00061,0.980
96,0.00061,0.980
97,0.00060,0.980
98,0.00060,0.980
99,0.00059,0.980
