0,0.02513,0.123
1,0.01922,0.336
2,0.01414,0.477
3,0.01165,0.574
4,0.01038,0.625
5,0.00953,0.656
6,0.00881,0.680
7,0.00821,0.702
8,0.00774,0.718
9,0.00744,0.726
10,0.00703,0.744
11,0.00670,0.755
12,0.00649,0.759
13,0.00613,0.777
14,0.00596,0.779
15,0.00566,0.795
16,0.00546,0.799
17,0.00530,0.803
18,0.00513,0.809
19,0.00496,0.814
20,0.00484,0.818
21,0.00465,0.826
22,0.00450,0.833
23,0.00440,0.836
24,0.00426,0.840
25,0.00411,0.848
26,0.00400,0.851
27,0.00392,0.854
28,0.00383,0.855
29,0.00367,0.860
30,0.00360,0.864
31,0.00354,0.867
32,0.00345,0.872
33,0.00342,0.874
34,0.00328,0.878
35,0.00325,0.879
36,0.00315,0.884
37,0.00312,0.884
38,0.00300,0.890
39,0.00292,0.894
40,0.00287,0.893
41,0.00283,0.895
42,0.00275,0.899
43,0.00270,0.900
44,0.00267,0.899
45,0.00256,0.906
46,0.00255,0.906
47,0.00252,0.907
48,0.00246,0.910
49,0.00237,0.913
50,0.00239,0.911
51,0.00236,0.913
52,0.00226,0.918
53,0.00229,0.916
54,0.00225,0.916
55,0.00219,0.919
56,0.00214,0.920
57,0.00214,0.919
58,0.00209,0.923
59,0.00205,0.926
60,0.00203,0.925
61,0.00198,0.926
62,0.00194,0.928
63,0.00195,0.926
64,0.00188,0.930
65,0.00184,0.930
66,0.00180,0.934
67,0.00180,0.934
68,0.00180,0.933
69,0.00176,0.936
70,0.00170,0.939
71,0.00175,0.933
72,0.00169,0.939
73,0.00170,0.939
74,0.00165,0.940
75,0.00162,0.939
76,0.00158,0.942
77,0.00159,0.943
78,0.00155,0.943
79,0.00152,0.945
80,0.00152,0.945
81,0.00150,0.946
82,0.00150,0.942
83,0.00143,0.948
84,0.00145,0.948
85,0.00143,0.948
86,0.00139,0.949
87,0.00141,0.948
88,0.00138,0.949
89,0.00135,0.949
90,0.00134,0.951
91,0.00134,0.951
92,0.00133,0.952
93,0.00131,0.952
94,0.00126,0.954
95,0.00127,0.951
96,0.00124,0.955
97,0.00124,0.955
98,0.00124,0.955
99,0.00121,0.956
