4,0.00342,0.823
9,0.00305,0.848
14,0.00306,0.854
19,0.00259,0.875
24,0.00258,0.875
29,0.00242,0.884
34,0.00214,0.894
39,0.00201,0.898
44,0.00253,0.889
49,0.00223,0.898
54,0.00277,0.880
59,0.00227,0.894
64,0.00191,0.908
69,0.00200,0.905
74,0.00263,0.892
79,0.00196,0.910
84,0.00284,0.890
89,0.00193,0.910
94,0.00171,0.917
99,0.00176,0.918
