4,0.83618,0.836
9,0.85863,0.859
14,0.84395,0.844
19,0.86979,0.870
24,0.87138,0.871
29,0.88227,0.882
34,0.88160,0.882
39,0.88800,0.888
44,0.89127,0.891
49,0.89964,0.900
54,0.90248,0.902
59,0.88896,0.889
64,0.90009,0.900
69,0.89792,0.898
74,0.89607,0.896
79,0.90623,0.906
84,0.90977,0.910
89,0.90379,0.904
94,0.90616,0.906
99,0.90659,0.907
