0,0.00451,0.750
1,0.00383,0.790
2,0.00351,0.810
3,0.00332,0.822
4,0.00317,0.831
5,0.00306,0.838
6,0.00298,0.843
7,0.00291,0.848
8,0.00285,0.851
9,0.00279,0.855
10,0.00274,0.858
11,0.00269,0.861
12,0.00265,0.864
13,0.00262,0.866
14,0.00260,0.868
15,0.00255,0.870
16,0.00253,0.872
17,0.00249,0.873
18,0.00247,0.875
19,0.00246,0.876
20,0.00243,0.877
21,0.00240,0.879
22,0.00238,0.880
23,0.00238,0.881
24,0.00235,0.882
25,0.00234,0.883
26,0.00231,0.885
27,0.00230,0.886
28,0.00230,0.886
29,0.00228,0.887
30,0.00227,0.887
31,0.00225,0.889
32,0.00225,0.889
33,0.00222,0.890
34,0.00222,0.891
35,0.00221,0.891
36,0.00219,0.892
37,0.00218,0.893
38,0.00218,0.893
39,0.00217,0.894
40,0.00216,0.895
41,0.00214,0.896
42,0.00214,0.896
43,0.00212,0.897
44,0.00224,0.894
45,0.00216,0.896
46,0.00214,0.896
47,0.00212,0.897
48,0.00210,0.898
49,0.00209,0.898
50,0.00209,0.899
51,0.00207,0.900
52,0.00206,0.900
53,0.00206,0.901
54,0.00205,0.901
55,0.00205,0.901
56,0.00204,0.902
57,0.00203,0.901
58,0.00203,0.902
59,0.00201,0.903
60,0.00201,0.903
61,0.00200,0.903
62,0.00200,0.903
63,0.00200,0.904
64,0.00197,0.905
65,0.00198,0.905
66,0.00198,0.905
67,0.00197,0.905
68,0.00196,0.906
69,0.00196,0.906
70,0.00196,0.906
71,0.00195,0.907
72,0.00195,0.907
73,0.00194,0.907
74,0.00193,0.908
75,0.00193,0.908
76,0.00192,0.908
77,0.00193,0.908
78,0.00192,0.908
79,0.00191,0.909
80,0.00191,0.910
81,0.00189,0.910
82,0.00191,0.910
83,0.00190,0.910
84,0.00189,0.910
85,0.00189,0.910
86,0.00188,0.911
87,0.00188,0.911
88,0.00188,0.911
89,0.00188,0.911
90,0.00188,0.911
91,0.00186,0.912
92,0.00186,0.912
93,0.00186,0.912
94,0.00186,0.912
95,0.00187,0.912
96,0.00185,0.913
97,0.00184,0.913
98,0.00186,0.913
99,0.00184,0.913
