0,0.01731,0.231
1,0.01603,0.301
2,0.01473,0.348
3,0.01332,0.506
4,0.01189,0.641
5,0.01055,0.724
6,0.00935,0.773
7,0.00830,0.809
8,0.00741,0.838
9,0.00665,0.854
10,0.00602,0.868
11,0.00550,0.872
12,0.00506,0.880
13,0.00469,0.886
14,0.00438,0.890
15,0.00411,0.893
16,0.00388,0.897
17,0.00369,0.899
18,0.00351,0.902
19,0.00336,0.905
20,0.00322,0.907
21,0.00310,0.909
22,0.00300,0.912
23,0.00290,0.912
24,0.00281,0.916
25,0.00274,0.917
26,0.00267,0.919
27,0.00260,0.921
28,0.00254,0.921
29,0.00248,0.924
30,0.00243,0.924
31,0.00239,0.925
32,0.00234,0.925
33,0.00230,0.927
34,0.00226,0.928
35,0.00223,0.928
36,0.00219,0.929
37,0.00216,0.930
38,0.00213,0.931
39,0.00210,0.932
40,0.00207,0.933
41,0.00205,0.933
42,0.00202,0.933
43,0.00200,0.934
44,0.00198,0.934
45,0.00195,0.935
46,0.00193,0.936
47,0.00192,0.936
48,0.00190,0.937
49,0.00188,0.937
50,0.00186,0.938
51,0.00185,0.938
52,0.00183,0.939
53,0.00181,0.941
54,0.00180,0.940
55,0.00178,0.940
56,0.00177,0.941
57,0.00176,0.942
58,0.00174,0.942
59,0.00173,0.942
60,0.00172,0.942
61,0.00171,0.942
62,0.00170,0.943
63,0.00169,0.943
64,0.00167,0.944
65,0.00167,0.943
66,0.00166,0.944
67,0.00165,0.944
68,0.00163,0.944
69,0.00163,0.945
70,0.00162,0.945
71,0.00161,0.946
72,0.00160,0.946
73,0.00159,0.947
74,0.00158,0.947
75,0.00157,0.947
76,0.00157,0.946
77,0.00156,0.947
78,0.00155,0.948
79,0.00154,0.947
80,0.00154,0.949
81,0.00153,0.948
82,0.00152,0.948
83,0.00151,0.948
84,0.00151,0.949
85,0.00150,0.949
86,0.00149,0.950
87,0.00149,0.949
88,0.00148,0.949
89,0.00148,0.949
90,0.00147,0.949
91,0.00146,0.949
92,0.00146,0.950
93,0.00145,0.949
94,0.00145,0.949
95,0.00144,0.951
96,0.00143,0.951
97,0.00143,0.951
98,0.00142,0.950
99,0.00142,0.950
