0,0.00389,0.837
1,0.00247,0.877
2,0.00195,0.899
3,0.00167,0.912
4,0.00136,0.930
5,0.00126,0.935
6,0.00123,0.937
7,0.00115,0.942
8,0.00111,0.944
9,0.00101,0.950
10,0.00102,0.950
11,0.00107,0.946
12,0.00098,0.952
13,0.00093,0.958
14,0.00091,0.959
15,0.00096,0.958
16,0.00086,0.961
17,0.00088,0.963
18,0.00085,0.964
19,0.00076,0.967
20,0.00081,0.964
21,0.00072,0.969
22,0.00072,0.971
23,0.00069,0.970
24,0.00073,0.969
25,0.00071,0.970
26,0.00075,0.969
27,0.00066,0.972
28,0.00066,0.974
29,0.00061,0.975
30,0.00068,0.973
31,0.00067,0.972
32,0.00064,0.974
33,0.00063,0.976
34,0.00064,0.974
35,0.00059,0.977
36,0.00055,0.977
37,0.00060,0.976
38,0.00058,0.977
39,0.00053,0.978
40,0.00054,0.979
41,0.00053,0.979
42,0.00053,0.979
43,0.00052,0.979
44,0.00060,0.979
45,0.00056,0.979
46,0.00052,0.979
47,0.00053,0.979
48,0.00051,0.980
49,0.00050,0.980
50,0.00055,0.979
51,0.00058,0.978
52,0.00061,0.976
53,0.00059,0.976
54,0.00052,0.981
55,0.00063,0.976
56,0.00068,0.977
57,0.00050,0.980
58,0.00053,0.979
59,0.00048,0.981
60,0.00050,0.981
61,0.00056,0.981
62,0.00044,0.983
63,0.00045,0.983
64,0.00056,0.980
65,0.00041,0.984
66,0.00047,0.982
67,0.00042,0.984
68,0.00045,0.983
69,0.00053,0.981
70,0.00034,0.986
71,0.00048,0.982
72,0.00051,0.984
73,0.00038,0.985
74,0.00038,0.986
75,0.00047,0.984
76,0.00036,0.987
77,0.00033,0.987
78,0.00056,0.984
79,0.00065,0.976
80,0.00044,0.982
81,0.00046,0.982
82,0.00045,0.983
83,0.00052,0.982
84,0.00048,0.983
85,0.00037,0.986
86,0.00042,0.984
87,0.00043,0.986
88,0.00039,0.986
89,0.00045,0.984
90,0.00052,0.982
91,0.00040,0.986
92,0.00037,0.987
93,0.00061,0.980
94,0.00044,0.985
95,0.00034,0.988
96,0.00037,0.986
97,0.00042,0.985
98,0.00035,0.987
99,0.00041,0.984
