0,0.01419,0.444
1,0.00843,0.665
2,0.00253,0.902
3,0.00132,0.951
4,0.00115,0.955
5,0.00079,0.967
6,0.00067,0.975
7,0.00059,0.976
8,0.00050,0.979
9,0.00041,0.983
10,0.00040,0.984
11,0.00034,0.987
12,0.00026,0.989
13,0.00021,0.991
14,0.00019,0.992
15,0.00018,0.994
16,0.00012,0.996
17,0.00012,0.995
18,0.00009,0.997
19,0.00011,0.997
20,0.00007,0.998
21,nan,0.183
22,nan,0.091
23,nan,0.091
24,nan,0.091
25,nan,0.091
26,nan,0.091
27,nan,0.091
28,nan,0.091
29,nan,0.091
30,nan,0.091
31,nan,0.091
32,nan,0.091
33,nan,0.091
34,nan,0.091
35,nan,0.091
36,nan,0.091
37,nan,0.091
38,nan,0.091
39,nan,0.091
40,nan,0.091
41,nan,0.091
42,nan,0.091
43,nan,0.091
44,nan,0.091
45,nan,0.091
46,nan,0.091
47,nan,0.091
48,nan,0.091
49,nan,0.091
50,nan,0.091
51,nan,0.091
52,nan,0.091
53,nan,0.091
54,nan,0.091
55,nan,0.091
56,nan,0.091
57,nan,0.091
58,nan,0.091
59,nan,0.091
60,nan,0.091
61,nan,0.091
62,nan,0.091
63,nan,0.091
64,nan,0.091
65,nan,0.091
66,nan,0.091
67,nan,0.091
68,nan,0.091
69,nan,0.091
70,nan,0.091
71,nan,0.091
72,nan,0.091
73,nan,0.091
74,nan,0.091
75,nan,0.091
76,nan,0.091
77,nan,0.091
78,nan,0.091
79,nan,0.091
80,nan,0.091
81,nan,0.091
82,nan,0.091
83,nan,0.091
84,nan,0.091
85,nan,0.091
86,nan,0.091
87,nan,0.091
88,nan,0.091
89,nan,0.091
90,nan,0.091
91,nan,0.091
92,nan,0.091
93,nan,0.091
94,nan,0.091
95,nan,0.091
96,nan,0.091
97,nan,0.091
98,nan,0.091
99,nan,0.091
