0,0.02566,0.046
1,0.02314,0.124
2,0.01996,0.235
3,0.01577,0.377
4,0.01211,0.504
5,0.01032,0.577
6,0.00906,0.627
7,0.00742,0.689
8,0.00637,0.735
9,0.00532,0.773
10,0.00510,0.789
11,0.00408,0.833
12,0.00355,0.850
13,0.00286,0.881
14,0.00305,0.874
15,0.00333,0.869
16,0.00234,0.904
17,0.00459,0.833
18,0.00198,0.919
19,0.00278,0.892
20,0.00150,0.937
21,0.00155,0.937
22,0.00136,0.944
23,0.00114,0.952
24,0.00177,0.933
25,0.00105,0.956
26,0.00151,0.945
27,0.00090,0.964
28,0.00090,0.961
29,0.00080,0.968
30,0.00091,0.963
31,0.00073,0.971
32,0.00066,0.974
33,0.00059,0.976
34,0.00253,0.920
35,0.00090,0.965
36,0.00058,0.977
37,0.00090,0.968
38,0.00049,0.981
39,0.00041,0.984
40,0.00040,0.984
41,0.00038,0.985
42,0.00039,0.984
43,0.00032,0.989
44,0.00037,0.985
45,0.00034,0.987
46,0.00258,0.922
47,0.00239,0.920
48,0.00047,0.982
49,0.00048,0.983
50,0.00369,0.905
51,0.00054,0.981
52,0.00045,0.983
53,0.00039,0.985
54,0.00034,0.988
55,0.00101,0.967
56,0.00032,0.989
57,0.00031,0.989
58,0.00026,0.991
59,0.00021,0.994
60,0.00023,0.992
61,0.00020,0.994
62,0.00020,0.993
63,0.00017,0.994
64,0.00018,0.994
65,0.00015,0.995
66,0.00014,0.995
67,0.00013,0.996
68,0.00013,0.996
69,0.00012,0.997
70,0.00012,0.997
71,0.00018,0.994
72,0.00049,0.985
73,0.00012,0.996
74,0.00010,0.997
75,0.00009,0.997
76,0.00010,0.997
77,0.00009,0.998
78,0.00060,0.983
79,0.00011,0.997
80,0.00010,0.997
81,0.00008,0.998
82,0.00007,0.998
83,0.00008,0.997
84,0.00009,0.998
85,0.00009,0.998
86,0.00007,0.998
87,0.00006,0.999
88,0.00006,0.999
89,0.00006,0.999
90,0.00006,0.999
91,0.00005,0.999
92,0.00007,0.998
93,0.00006,0.998
94,0.00005,0.999
95,0.00005,0.999
96,0.00004,0.999
97,0.00006,0.998
98,0.00004,0.999
99,0.00005,0.999
